subject,equal_adjacent_frac
100,0.14634146341463414
100,0.1254355400696864
100,0.14285714285714285
100,0.04529616724738676
100,0.04529616724738676
100,0.0
100,0.003484320557491289
100,0.003484320557491289
100,0.0
100,0.0
100,0.006968641114982578
100,0.006968641114982578
100,0.006968641114982578
100,0.0
100,0.006968641114982578
100,0.010452961672473868
100,0.003484320557491289
100,0.003484320557491289
100,0.003484320557491289
100,0.0
100,0.010452961672473868
100,0.003484320557491289
100,0.0
100,0.0
100,0.003484320557491289
100,0.003484320557491289
100,0.0
100,0.0
100,0.003484320557491289
100,0.0
100,0.006968641114982578
100,0.003484320557491289
100,0.003484320557491289
100,0.0
100,0.0
100,0.006968641114982578
100,0.010452961672473868
100,0.003484320557491289
100,0.003484320557491289
100,0.010452961672473868
100,0.0
100,0.006968641114982578
100,0.0
100,0.09407665505226481
100,0.13937282229965156
100,0.11846689895470383
100,0.08362369337979095
100,0.08362369337979095
100,0.10104529616724739
100,0.06620209059233449
100,0.08710801393728224
100,0.1672473867595819
100,0.09059233449477352
100,0.08710801393728224
100,0.08013937282229965
100,0.06620209059233449
100,0.07665505226480836
100,0.11846689895470383
100,0.08362369337979095
100,0.08013937282229965
100,0.156794425087108
100,0.0975609756097561
100,0.17421602787456447
100,0.07317073170731707
100,0.11498257839721254
100,0.08362369337979095
100,0.10801393728222997
100,0.059233449477351915
100,0.08710801393728224
100,0.11846689895470383
100,0.13937282229965156
100,0.11149825783972125
100,0.04878048780487805
100,0.1672473867595819
100,0.04529616724738676
100,0.07317073170731707
100,0.09059233449477352
100,0.14285714285714285
100,0.07665505226480836
100,0.0627177700348432
100,0.07317073170731707
100,0.09407665505226481
100,0.08710801393728224
100,0.23344947735191637
100,0.06620209059233449
100,0.059233449477351915
100,0.07665505226480836
100,0.0627177700348432
100,0.13240418118466898
100,0.1254355400696864
100,0.05574912891986063
100,0.07665505226480836
100,0.06968641114982578
100,0.14285714285714285
100,0.0975609756097561
100,0.08710801393728224
100,0.08013937282229965
100,0.08013937282229965
100,0.11498257839721254
100,0.06968641114982578
100,0.11846689895470383
100,0.10452961672473868
100,0.20209059233449478
100,0.15331010452961671
100,0.09407665505226481
100,0.10452961672473868
100,0.11846689895470383
100,0.06620209059233449
100,0.05574912891986063
100,0.059233449477351915
100,0.09059233449477352
100,0.1672473867595819
100,0.06968641114982578
100,0.04878048780487805
100,0.07317073170731707
100,0.09059233449477352
100,0.18118466898954705
100,0.15331010452961671
100,0.09407665505226481
100,0.06620209059233449
100,0.2264808362369338
100,0.10801393728222997
100,0.13240418118466898
100,0.24390243902439024
100,0.11846689895470383
100,0.11498257839721254
100,0.10104529616724739
100,0.0627177700348432
100,0.09407665505226481
100,0.0627177700348432
100,0.10104529616724739
100,0.08362369337979095
100,0.2613240418118467
100,0.1602787456445993
100,0.0975609756097561
100,0.1254355400696864
100,0.09407665505226481
100,0.1254355400696864
100,0.0975609756097561
100,0.05574912891986063
100,0.11846689895470383
100,0.059233449477351915
100,0.09407665505226481
100,0.13937282229965156
100,0.13588850174216027
100,0.07317073170731707
100,0.13588850174216027
100,0.24738675958188153
100,0.15331010452961671
100,0.10452961672473868
100,0.14285714285714285
100,0.13588850174216027
100,0.0975609756097561
100,0.11149825783972125
100,0.1289198606271777
100,0.10801393728222997
100,0.0627177700348432
100,0.1289198606271777
100,0.08710801393728224
100,0.07317073170731707
100,0.10801393728222997
100,0.05574912891986063
100,0.06968641114982578
100,0.05574912891986063
100,0.10104529616724739
100,0.05226480836236934
100,0.09407665505226481
100,0.11498257839721254
100,0.11498257839721254
100,0.09407665505226481
100,0.08362369337979095
100,0.1254355400696864
100,0.09059233449477352
100,0.059233449477351915
100,0.09059233449477352
100,0.156794425087108
100,0.0975609756097561
100,0.11498257839721254
100,0.0627177700348432
100,0.07317073170731707
100,0.06968641114982578
100,0.0975609756097561
100,0.11846689895470383
100,0.12195121951219512
100,0.1289198606271777
100,0.10452961672473868
100,0.09407665505226481
100,0.06968641114982578
100,0.0975609756097561
100,0.06968641114982578
100,0.08710801393728224
100,0.07665505226480836
100,0.0627177700348432
100,0.08362369337979095
100,0.07665505226480836
100,0.06968641114982578
100,0.059233449477351915
100,0.041811846689895474
100,0.05226480836236934
100,0.06620209059233449
100,0.05226480836236934
100,0.08013937282229965
100,0.0975609756097561
100,0.08362369337979095
100,0.08362369337979095
100,0.06620209059233449
100,0.041811846689895474
100,0.08362369337979095
100,0.08013937282229965
100,0.05574912891986063
100,0.07317073170731707
100,0.10452961672473868
100,0.07317073170731707
100,0.10801393728222997
100,0.0975609756097561
100,0.12195121951219512
100,0.1254355400696864
100,0.07317073170731707
100,0.08013937282229965
100,0.06620209059233449
100,0.06968641114982578
100,0.0627177700348432
100,0.07317073170731707
100,0.06620209059233449
100,0.07665505226480836
100,0.09059233449477352
100,0.09059233449477352
100,0.09407665505226481
100,0.11846689895470383
100,0.10452961672473868
100,0.07665505226480836
100,0.11149825783972125
100,0.09407665505226481
100,0.04529616724738676
100,0.07665505226480836
100,0.08362369337979095
100,0.05574912891986063
100,0.04878048780487805
100,0.059233449477351915
100,0.06620209059233449
100,0.06620209059233449
100,0.09407665505226481
100,0.05574912891986063
100,0.08710801393728224
100,0.10104529616724739
100,0.04878048780487805
100,0.08362369337979095
100,0.10104529616724739
100,0.05226480836236934
100,0.0975609756097561
100,0.0627177700348432
100,0.04878048780487805
100,0.05574912891986063
100,0.09059233449477352
100,0.05574912891986063
100,0.08013937282229965
100,0.08362369337979095
100,0.06968641114982578
100,0.10452961672473868
100,0.10801393728222997
1000,0.11498257839721254
1000,0.10104529616724739
1000,0.18815331010452963
1000,0.11149825783972125
1000,0.08013937282229965
1000,0.08710801393728224
1000,0.04878048780487805
1000,0.11149825783972125
1000,0.06620209059233449
1000,0.06968641114982578
1000,0.059233449477351915
1000,0.04529616724738676
1000,0.07317073170731707
1000,0.041811846689895474
1000,0.10801393728222997
1000,0.08710801393728224
1000,0.08362369337979095
1000,0.08013937282229965
1000,0.059233449477351915
1000,0.10801393728222997
1000,0.13240418118466898
1000,0.0627177700348432
1000,0.05574912891986063
1000,0.07317073170731707
1000,0.059233449477351915
1000,0.04878048780487805
1000,0.05574912891986063
1000,0.041811846689895474
1000,0.07317073170731707
1000,0.08013937282229965
1000,0.04878048780487805
1000,0.0975609756097561
1000,0.059233449477351915
1000,0.05574912891986063
1000,0.05226480836236934
1000,0.041811846689895474
1000,0.09407665505226481
1000,0.156794425087108
1000,0.0627177700348432
1000,0.07317073170731707
1000,0.08362369337979095
1000,0.06968641114982578
1000,0.05574912891986063
1000,0.0975609756097561
1000,0.05226480836236934
1000,0.06620209059233449
1000,0.059233449477351915
1000,0.07317073170731707
1000,0.06968641114982578
1000,0.05226480836236934
1000,0.05226480836236934
1000,0.06968641114982578
1000,0.11498257839721254
1000,0.08710801393728224
1000,0.06620209059233449
1000,0.05226480836236934
1000,0.04878048780487805
1000,0.08362369337979095
1000,0.08710801393728224
1000,0.08013937282229965
1000,0.09407665505226481
1000,0.06620209059233449
1000,0.06620209059233449
1000,0.08013937282229965
1000,0.08013937282229965
1000,0.10104529616724739
1000,0.041811846689895474
1000,0.06968641114982578
1000,0.05574912891986063
1000,0.07317073170731707
1000,0.10452961672473868
1000,0.09059233449477352
1000,0.08362369337979095
1000,0.07665505226480836
1000,0.07665505226480836
1000,0.041811846689895474
1000,0.05226480836236934
1000,0.0975609756097561
1000,0.07317073170731707
1000,0.0627177700348432
1000,0.07317073170731707
1000,0.09407665505226481
1000,0.08013937282229965
1000,0.07665505226480836
1000,0.06620209059233449
1000,0.05226480836236934
1000,0.059233449477351915
1000,0.05574912891986063
1000,0.059233449477351915
1000,0.04529616724738676
1000,0.10104529616724739
1000,0.03484320557491289
1000,0.06968641114982578
1000,0.10104529616724739
1000,0.07665505226480836
1000,0.15331010452961671
1000,0.0975609756097561
1000,0.13937282229965156
1000,0.0975609756097561
1000,0.0975609756097561
1000,0.04529616724738676
1000,0.08013937282229965
1000,0.07665505226480836
1000,0.07665505226480836
1000,0.09407665505226481
1000,0.041811846689895474
1000,0.13588850174216027
1000,0.059233449477351915
1000,0.06968641114982578
1000,0.059233449477351915
1000,0.09059233449477352
1000,0.08710801393728224
1000,0.08710801393728224
1000,0.06620209059233449
1000,0.0975609756097561
1000,0.08710801393728224
1000,0.05574912891986063
1000,0.059233449477351915
1000,0.08362369337979095
1000,0.07665505226480836
1000,0.059233449477351915
1000,0.06968641114982578
1000,0.059233449477351915
1000,0.1289198606271777
1000,0.05226480836236934
1000,0.07317073170731707
1000,0.08013937282229965
1000,0.09059233449477352
1000,0.10104529616724739
1000,0.059233449477351915
